Accession,Artwork Title,Artist_Lastname,Artist_FirstName,Medium,Artwork Year,Dimension,BLDGID,School Name,Borough
"21,367","LET A PEOPLE, LOVING FREEDOM, COME TO GROW",MAHLER,LUCY,EXTERIOR PAINT,,,M028,P.S. 28 - MANHATTAN,MANHATTAN
"31,101",JOHN HOLLEY CLARK,CHILD,EDWIN,OIL ON CANVAS,01/01/1920 12:00:00 AM,"49 1/2"" X 39 1/2""",Q460,FLUSHING HS - Q,QUEENS
"31,102",UNTITLED,CARTER,ROBERT,ACRYLIC ON WOOD,01/01/1972 12:00:00 AM,,Q115,P.S. 115 - QUEENS,QUEENS
"31,200",BASKETBALL,BENCH,BRENDA,OIL ON MASONITE,01/01/1935 12:00:00 AM,"25 1/2 X 35 1/2""",K410,ABRAHAM LINCOLN HS - K,BROOKLYN
"31,201",SUNSET ON PORT AUTHORITY BUILDING,ARCHER,ROBERT,OIL ON CANVAS,01/01/1935 12:00:00 AM,"35 1/2"" X 41""",K410,ABRAHAM LINCOLN HS - K,BROOKLYN
"31,202","""SKYLINE""",GOODMAN,BERTRAM,WATERCOLOR,01/01/1946 12:00:00 AM,"31 1/2"" X 24 1/4""",K410,ABRAHAM LINCOLN HS - K,BROOKLYN
"31,204",BATTLE OF OLD BROADWAY,HALFANT,JULES,OIL ON CANVAS,01/01/1936 12:00:00 AM,"29 1/2"" X 35""",K410,ABRAHAM LINCOLN HS - K,BROOKLYN
"31,205",NEW ENGLAND ARABESQUE,GUGLIELMI,O.,OIL ON CANVAS,01/01/1934 12:00:00 AM,"27 1/4"" X 35 1/4""",Q998,NYC SCHOOL CONSTR. AUTHORITY - QUEENS,QUEENS
"31,207",THE DIAGONAL,PEREIRA,IRENE,OIL ON CANVAS,01/01/1941 12:00:00 AM,"41 1/2""X 36""",K405,MIDWOOD HS - K,BROOKLYN
"31,208","""MAYFLOWER""",RODVOGIN,HARRIS,OIL ON CANVAS,01/01/1937 12:00:00 AM,"29 1/2"" X 35""""",K430,BROOKLYN TECH HS - K,BROOKLYN
"31,210","""STAMPING MILL""",BUYCK,EDWARD,CRAYON,01/01/1950 12:00:00 AM,"25"" X  21""  X  1-3/4""",K430,BROOKLYN TECH HS - K,BROOKLYN
"31,210","""STAMPING MILL""",BUYCK,EDWARD,PASTEL,01/01/1950 12:00:00 AM,"25"" X  21""  X  1-3/4""",K430,BROOKLYN TECH HS - K,BROOKLYN
"31,218","""PORTRAIT OF DR. A. L. COLESON""",POLOWETSKI,CHARLES,OIL ON CANVAS,01/01/1938 12:00:00 AM,"29 1/2""  X 23 1/2"" X 3""W",K430,BROOKLYN TECH HS - K,BROOKLYN
"31,220","""NEW YORK HARBOR""",KUGHLER,FRANCIS,OIL ON CANVAS,01/01/1934 12:00:00 AM,"34"" X 78""",K430,BROOKLYN TECH HS - K,BROOKLYN
"31,221","""WPA WORK""",MOROSOFF,VADIM,OIL ON CANVAS,01/01/1938 12:00:00 AM,,K430,BROOKLYN TECH HS - K,BROOKLYN
"31,222","""PORTRAIT OF DEWITT CLINTON (SAMUEL MORSE)""",ANUNZIATA,NICOLA,OIL ON CANVAS,01/01/1936 12:00:00 AM,,X440,DEWITT CLINTON HS - X,BRONX
"31,223","""JOHN T. BUCHANAN""",GANLEY,ROBERT,OIL ON CANVAS,01/01/1909 12:00:00 AM,"52 1/2""X 51""X 5""",X440,DEWITT CLINTON HS - X,BRONX
"31,224","""FRANCIS H. J. PAUL""",MARGULIES,JOSEPH,OIL ON CANVAS,01/01/1935 12:00:00 AM,"48""X 38""X1 1/2""",X440,DEWITT CLINTON HS - X,BRONX
"31,225",JOHN L. TILDSLEY,SPECTOR,THOMAS,OIL ON CANVAS,01/01/1930 12:00:00 AM,,X440,DEWITT CLINTON HS - X,BRONX
"31,228","""PORTRAIT OF DEWITT CLINTON""",ANONYMOUS,,OIL ON CANVAS,01/01/1935 12:00:00 AM,"53"" X 44"" X 2 1/2""",X440,DEWITT CLINTON HS - X,BRONX
"31,229","WALTER B. GUNNISON, PH.D.",ALEXANDER,JOHN,OIL ON CANVAS,,": 5'4"" X 4'6""",K465,ERASMUS HALL CAMPUS - K,BROOKLYN
"31,230",MR. RICHARD YOUNG,BOSTON,JOSEPH,OIL ON CANVAS,01/01/1909 12:00:00 AM,"5'10"" X 4'0"".",K465,ERASMUS HALL CAMPUS - K,BROOKLYN
"31,231",PORTAIT OF KATE TURNER,KEMPTON,GRETA,OIL ON CANVAS,01/01/1936 12:00:00 AM,,K465,ERASMUS HALL CAMPUS - K,BROOKLYN
"31,232","""GRACE L. COREY, ADMINISTRATIVE ASSISTANT""",FINCK,FURMAN,OIL ON CANVAS,01/01/1964 12:00:00 AM,"3'11"" X 3'3""",K465,ERASMUS HALL CAMPUS - K,BROOKLYN
"31,233","""KATE E. TURNER, PRINCIPAL""",JOHANSEN,JOHN,OIL ON CANVAS,01/01/1935 12:00:00 AM,"4'2"" X 3'4""",K465,ERASMUS HALL CAMPUS - K,BROOKLYN
"31,278",UNTITLED,MOLINA,JOSA,OIL ON WOOD,,"10"" X 13 3/4"" X 1 1/2"".",K485,TELECOM. ARTS & TECH. - K,BROOKLYN
"31,234","""JOHN F. MCNEILL, PRINCIPAL 1934-1965""",LOEB,MITCHELL,OIL ON CANVAS,01/01/1969 12:00:00 AM,"3'4"" X 2'9""",K465,ERASMUS HALL CAMPUS - K,BROOKLYN
"31,235",DR. HERBERT J. LOW,LUBAN,BORIS,OIL ON CANVAS,01/01/1936 12:00:00 AM,"5'2"" X 4'1""",K465,ERASMUS HALL CAMPUS - K,BROOKLYN
"31,236","""UNTITLED""",CASTELLON,FEDERICO,TEMPERA ON PANEL,01/01/1933 12:00:00 AM,,K465,ERASMUS HALL CAMPUS - K,BROOKLYN
"31,237","""UNTITLED""",CASTELLON,FEDERICO,TEMPERA ON PANEL,01/01/1933 12:00:00 AM,,Q801,OSSS / DSF - QUEENS,QUEENS
"31,238","""UNTITLED""",POLONY,ELEMER,OIL ON CANVAS,01/01/1980 12:00:00 AM,,K290,P.S. 290 - BROOKLYN,BROOKLYN
"31,240","""MUSIC""",SCHANKER,LOUIS,TEMPERA ON MASONITE,01/01/1940 12:00:00 AM,"38 1/4"" X 62 3/4""",K405,MIDWOOD HS - K,BROOKLYN
"31,241","""PORTRAIT OF PRINCIPAL""",FERGUSON,WALTER,OIL ON CANVAS,01/01/1955 12:00:00 AM,"39"" X 32""",K405,MIDWOOD HS - K,BROOKLYN
"31,244","""GEORGE WASHINGTON""",POLOWETSKI,CHARLES,OIL ON CANVAS,,,K430,BROOKLYN TECH HS - K,BROOKLYN
"31,246","""HORSE RACING""",BEAUCHAMP,JOHN,OIL ON CANVAS,,,X440,DEWITT CLINTON HS - X,BRONX
"31,247",DEWITT CLINTON,POWELL,WILLIAM,OIL ON CANVAS,01/01/1854 12:00:00 AM,"4'-9"" X 4'-1""",X440,DEWITT CLINTON HS - X,BRONX
"31,248","""STEAMBOAT AND SPECTATORS""",ANONYMOUS,,OIL ON CANVAS,01/01/1937 12:00:00 AM,"28"" X 76 3/4""",K410,ABRAHAM LINCOLN HS - K,BROOKLYN
"31,250","""STILL LIFE""",TSCHACBASCOV,NAHUM,OIL ON CANVAS,01/01/1937 12:00:00 AM,,K410,ABRAHAM LINCOLN HS - K,BROOKLYN
"31,253",PEOPLE OF THE VILLAGE,ALSTON,CHARLES,OIL ON CANVAS,01/01/1937 12:00:00 AM,,K410,ABRAHAM LINCOLN HS - K,BROOKLYN
"31,254","""THE BATHERS""",EILSHEMIUS,LOUIS,OIL ON MASONITE,01/01/1920 12:00:00 AM,"18 1/2"" X 15 1/4""",K410,ABRAHAM LINCOLN HS - K,BROOKLYN
"31,255",BOAT SCENE,SEMBLER,A.,WATERCOLOR,01/01/1940 12:00:00 AM,"20 1/2""X24 1/2""",K405,MIDWOOD HS - K,BROOKLYN
"31,256","""COVE SCENE""",WILSON,SOL,WATERCOLOR,01/01/1937 12:00:00 AM,"24"" X 29""",K405,MIDWOOD HS - K,BROOKLYN
"31,257","EVANDER CHILDS, EDUCATOR",POLOWETEK,,OIL ON CANVAS,,"3'11 1/4""X 3'1""",X425,EVANDER CHILDS HS - X,BRONX
"31,258",BARNS,MURRELL,SARA,WATERCOLOR,01/01/1940 12:00:00 AM,"22""X 25 1/4""",K216,P.S. 216 - BROOKLYN,BROOKLYN
"31,259",EDUCATION PROVIDING ILLUMINATION,MORA,FRANCIS,OIL ON CANVAS,01/01/1921 12:00:00 AM,"72"" X 71 1/2""",K138,P.S. 138 - BROOKLYN,BROOKLYN
"31,261","""BUILDING A NATION""",DAY,BURNIS,ACRYLIC ON MASONITE,01/01/1991 12:00:00 AM,,X060,P.S. 333 - BRONX,BRONX
"31,262","""DUTCH AND INDIAN TRADING""",RYLAND,ROBERT,OIL ON CANVAS,01/01/1916 12:00:00 AM,,M460,WASHINGTON IRVING HS - MANHATTAN,MANHATTAN
"31,263","""PATRICK F. MCGOWAN""",ANONYMOUS,,OIL ON CANVAS,01/01/1908 12:00:00 AM,,M460,WASHINGTON IRVING HS - MANHATTAN,MANHATTAN
"31,264","""WILLIAM MCANDREW""",ANONYMOUS,,OIL ON CANVAS,01/01/1915 12:00:00 AM,"4'6""X3'2""",M460,WASHINGTON IRVING HS - MANHATTAN,MANHATTAN
"31,265","""GEORGE WASHINGTON""",ANONYMOUS,,OIL ON CANVAS,,"70 3/5"" X 43 3/4""",M465,G. WASHINGTON HS EDUC. CAMPUS - M,MANHATTAN
"31,266","""UNTITLED""",LUBAN,BORIS,OIL ON CANVAS,01/01/1936 12:00:00 AM,,K416,TILDEN AF - BROOKLYN,BROOKLYN
"31,267","""WE WILL BE OUR BROTHERS KEEPER""",BERNBAUM,ISRAEL,OIL ON CANVAS,01/01/1984 12:00:00 AM,"40"" X 58 1/2""",Q173,P.S. 173 - QUEENS,QUEENS
"31,268",YOUNG MAN IN THE COSTUME OF A MAJO,MAUNSBACH,ERIC,OIL ON CANVAS,01/01/1941 12:00:00 AM,"47"" X 36 3/4""",Q152,P.S. 152 - QUEENS,QUEENS
"31,269",MRS. GRACE ELLIOT,MAUNSBACH,ERIC,OIL ON CANVAS,01/01/1941 12:00:00 AM,"49"" X 39""",Q152,P.S. 152 - QUEENS,QUEENS
"31,271","""MOTHER AND CHILD""",ANUNZIATA,NICOLA,OIL ON CANVAS,01/01/1941 12:00:00 AM,"4' 8"" X 3' 11 1/2""",Q152,P.S. 152 - QUEENS,QUEENS
"31,272","PORTRAIT OF A MAN, TRADITIONALLY CALLED....",ANONYMOUS,,OIL ON CANVAS,01/01/1940 12:00:00 AM,"4'1 1/4"" X 3'5 1/4""",Q152,P.S. 152 - QUEENS,QUEENS
"31,273","""CARDINAL""",ANONYMOUS,,OIL ON CANVAS,01/01/1940 12:00:00 AM,"49 1/2"" X 39""",Q152,P.S. 152 - QUEENS,QUEENS
"31,274","""MAN IN TURBAN""",ANONYMOUS,,OIL ON CANVAS,01/01/1940 12:00:00 AM,"49"" X 39""",Q152,P.S. 152 - QUEENS,QUEENS
"31,275",GEORGIANO AUGUSTA,AUGUSTA,GEORGIANO,OIL ON CANVAS BOARD,01/01/1942 12:00:00 AM,"49"" X 39""",Q152,P.S. 152 - QUEENS,QUEENS
"31,276","""THE OLD WOMAN""",MAUNSBACH,ERIC,OIL ON CANVAS,01/01/1941 12:00:00 AM,"3'2"" X 2'7 1/2""",Q152,P.S. 152 - QUEENS,QUEENS
"31,279","""INDUSTRY"" AND ""MUSIC""",HAUENSTEIN,OSKAR,OIL ON CANVAS,,"103"" X 91""",X072,P.S. 72 - BRONX,BRONX
"31,280","""FOREST SCENE""",MURRELL,SARA,WATERCOLOR,01/01/1937 12:00:00 AM,,X435,THEODORE ROOSEVELT HS - X,BRONX
"31,282","""DUTCH CITY HALL [DE DAM]""",VAN DER ULFT,,OIL ON CANVAS,01/01/1667 12:00:00 AM,"28 1/2"" X 36 1/2""",M477,STUYVESANT HS (NEW) - MANHATTAN,MANHATTAN
"31,283",THE LIVELY NARROWS,LORCH-SEIDMAN,CRYSTAL,ACRYLIC ON CANVAS,01/01/1991 12:00:00 AM,,K934,FORT HAMILTON HS MODULAR UNIT - K,BROOKLYN
"31,284","""EGYPT""",ALEXANDER,JOHN,"LITHOGRAPH, COLOR",01/01/1896 12:00:00 AM,,K485,TELECOM. ARTS & TECH. - K,BROOKLYN
"31,286","""THEATRICAL SCENE""",ANONYMOUS,,"LITHOGRAPH, COLOR",,,K485,TELECOM. ARTS & TECH. - K,BROOKLYN
"31,287","""PERSIAN SCENE""",YANTZIN,N,PAINTED FABRIC,,"61"" X 43""",K485,TELECOM. ARTS & TECH. - K,BROOKLYN
"31,288",BEACH OF VALENCIA BY MORNING LIGHT,MOWER,ARTHUR,OIL ON CANVAS,01/01/1936 12:00:00 AM,,K485,TELECOM. ARTS & TECH. - K,BROOKLYN
"31,289",WATERWICH CROSSING,HELFOND,RIVA,"WOODCUT, COLOR",01/01/1940 12:00:00 AM,,X014,P.S. 14 - BRONX,BRONX
"31,291","""PETER STUYVESANT""",BUTTYE,A. BARBARA,OIL ON CANVAS,,"78"" X 49 1/2"" X 3 1/2""",M477,STUYVESANT HS (NEW) - MANHATTAN,MANHATTAN
"31,292",""" FOUNDRY WORK""",ANONYMOUS,,OIL ON MASONITE,01/01/1939 12:00:00 AM,,K430,BROOKLYN TECH HS - K,BROOKLYN
"31,293","HAMBURG, LEIPSIC,...",ANONYMOUS,,OIL ON CANVAS,,,R455,TOTTENVILLE HS - S. I.,STATEN ISLAND
"31,296","""LANDSCAPE""",MILAVSKY,B.,OIL ON CANVAS,01/01/1933 12:00:00 AM,"32"" X 38""",K420,FRANKLIN K. LANE HS - K,BROOKLYN
"31,298","""TWO ANCESTORAL PORTRAITS""",ANONYMOUS,,TEMPERA,01/01/1700 12:00:00 AM,"MAN: 59"" X 26"" FEMALE: 59"" X 25 3/4""",Q455,NEWTOWN HS - QUEENS,QUEENS
"31,298","""TWO ANCESTORAL PORTRAITS""",ANONYMOUS,,FABRIC,01/01/1700 12:00:00 AM,"MAN: 59"" X 26"" FEMALE: 59"" X 25 3/4""",Q455,NEWTOWN HS - QUEENS,QUEENS
"31,298","""TWO ANCESTORAL PORTRAITS""",ANONYMOUS,,PAPER,01/01/1700 12:00:00 AM,"MAN: 59"" X 26"" FEMALE: 59"" X 25 3/4""",Q455,NEWTOWN HS - QUEENS,QUEENS
"31,299","""LEWIS HOWARD LATIMER""",CRICHLOW,ERNEST,OIL ON CANVAS,01/01/1968 12:00:00 AM,"55 1/4"" X 31 1/4""",K056,P.S. 56 - BROOKLYN,BROOKLYN
"31,301","""THE TECHNITE""",POLOWETSKI,CHARLES,OIL ON CANVAS,01/01/1937 12:00:00 AM,"44"" X 68""",K430,BROOKLYN TECH HS - K,BROOKLYN
"31,302",BLACK CEDARS,MIURA,TAMOTSU,CERAMIC,01/01/1994 12:00:00 AM,,M140,P.S. 140 - MANHATTAN,MANHATTAN
"31,303","PORTRAIT OF PRINCIPAL, DR. JAMES",HERMES,ALLAN,OIL ON CANVAS,01/01/1937 12:00:00 AM,,Q460,FLUSHING HS - Q,QUEENS
"31,304",WOMAN,REEVES,RUTH,MOSAIC,01/01/1937 12:00:00 AM,"42"" X 34""",R445,PORT RICHMOND HS - S. I.,STATEN ISLAND
"35,001",UNTITLED,DE MARTINI,JOSEPH,OIL ON WOOD,,,Q801,OSSS / DSF - QUEENS,QUEENS
"71,447",ROLLING WAVES ON THE BEACH,LEWIS,GOLDA,PAPER,,,X102,P.S. 102 - BRONX,BRONX
"71,452","""1970""",LEWIS,GOLDA,ASSEMBLAGE,,,X102,P.S. 102 - BRONX,BRONX
"71,452","""1970""",LEWIS,GOLDA,METAL,,,X102,P.S. 102 - BRONX,BRONX
"60,022","JANUARY, THE FROZEN PND",STEWART,JACK,ACRYLIC,01/01/1996 12:00:00 AM,,X102,P.S. 102 - BRONX,BRONX
"60,022","JANUARY, THE FROZEN PND",STEWART,JACK,PASTEL,01/01/1996 12:00:00 AM,,X102,P.S. 102 - BRONX,BRONX
"60,022","JANUARY, THE FROZEN PND",STEWART,JACK,MIRROR,01/01/1996 12:00:00 AM,,X102,P.S. 102 - BRONX,BRONX
"60,023","MARCH, THE WATERFALL",STEWART,JACK,MIRROR,01/01/1996 12:00:00 AM,,X102,P.S. 102 - BRONX,BRONX
"60,023","MARCH, THE WATERFALL",STEWART,JACK,PASTEL,01/01/1996 12:00:00 AM,,X102,P.S. 102 - BRONX,BRONX
"60,023","MARCH, THE WATERFALL",STEWART,JACK,ACRYLIC,01/01/1996 12:00:00 AM,,X102,P.S. 102 - BRONX,BRONX
"60,024","FEBRUARY, THE FOREST",STEWART,JACK,ACRYLIC,01/01/1996 12:00:00 AM,,X102,P.S. 102 - BRONX,BRONX
"60,024","FEBRUARY, THE FOREST",STEWART,JACK,MIRROR,01/01/1996 12:00:00 AM,,X102,P.S. 102 - BRONX,BRONX
"60,024","FEBRUARY, THE FOREST",STEWART,JACK,PASTEL,01/01/1996 12:00:00 AM,,X102,P.S. 102 - BRONX,BRONX
"60,025",APRIL AT THE SHORE,STEWART,JACK,MIRROR,01/01/1996 12:00:00 AM,,X102,P.S. 102 - BRONX,BRONX
"60,025",APRIL AT THE SHORE,STEWART,JACK,ACRYLIC,01/01/1996 12:00:00 AM,,X102,P.S. 102 - BRONX,BRONX
"60,025",APRIL AT THE SHORE,STEWART,JACK,PASTEL,01/01/1996 12:00:00 AM,,X102,P.S. 102 - BRONX,BRONX
"35,164",SQUA MAQUETTE STUDY,CHENG,AMY,ACRYLIC ON ILLUSTRATION BOARD,01/01/2003 12:00:00 AM,"9"" X 50""",Q998,NYC SCHOOL CONSTR. AUTHORITY - QUEENS,QUEENS
"20,002",HERALD,SPIVAK,MAX,OIL ON CANVAS,01/01/1935 12:00:00 AM,"72"" X 60""",Q173,P.S. 173 - QUEENS,QUEENS
"35,166",MAN WITH BASS,KERR,TAMARA,,,"1"" X 1""",Q801,OSSS / DSF - QUEENS,QUEENS
"35,121",BLANK LANE # 2,NEUMUTH,MARY,OIL ON CANVAS,01/01/1980 12:00:00 AM,"54"" X 78""",Q801,OSSS / DSF - QUEENS,QUEENS
"30,041",DELOS I,STEWART,JACK,CASEIN,01/01/1961 12:00:00 AM,,Q801,OSSS / DSF - QUEENS,QUEENS
"30,041",DELOS I,STEWART,JACK,ACRYLIC ON CANVAS,01/01/1961 12:00:00 AM,,Q801,OSSS / DSF - QUEENS,QUEENS
"30,042",DELOS I I I,STEWART,JACK,ACRYLIC ON CANVAS,01/01/1961 12:00:00 AM,,K845,P.S. 295 - BROOKLYN,BROOKLYN
"60,026",DELOS II,STEWART,JACK,Newsprint,,,Q998,NYC SCHOOL CONSTR. AUTHORITY - QUEENS,QUEENS
"60,026",DELOS II,STEWART,JACK,ACRYLIC ON CANVAS,,,Q998,NYC SCHOOL CONSTR. AUTHORITY - QUEENS,QUEENS
"20,092",EIGHT BROOKLYN LANDMARKS AND WILD LIFE OF NY STATE,GOO,GWEN-LIN,CERAMIC TILE,01/01/2006 12:00:00 AM,,K395,P.S./I.S. 395 - BROOKLYN,BROOKLYN
"30,139",THE GREAT STRUGGLE (STUDY),RATH,ED,INK ON PAPER,01/01/1993 12:00:00 AM,,Q801,OSSS / DSF - QUEENS,QUEENS
"30,059",AEGEAN PRELUDE,STEWART,JACK,OIL ON CANVAS,01/01/1961 12:00:00 AM,,Q801,OSSS / DSF - QUEENS,QUEENS
"35,185",COUNTRY LANE #3,SHOULBERG,HARRY,ACRYLIC ON CANVAS,,,Q801,OSSS / DSF - QUEENS,QUEENS
"30,048",UNTITLED,TOBEY,ALTON,ACRYLIC ON CANVAS,,,Q801,OSSS / DSF - QUEENS,QUEENS
"30,048",UNTITLED,TOBEY,ALTON,STRING,,,Q801,OSSS / DSF - QUEENS,QUEENS
"21,100",URBAN INTERSECTIONS,LEWIS,ROSS,CERAMIC TILE,01/01/2008 12:00:00 AM,,Q260,P.S. 307- QUEENS,QUEENS
"21,100",URBAN INTERSECTIONS,LEWIS,ROSS,"ALUMINUM, PAINTED, ENAMEL",01/01/2008 12:00:00 AM,,Q260,P.S. 307- QUEENS,QUEENS
"30,043",UNTITLED,GELTMAN,LILY,OIL ON CANVAS,01/01/1963 12:00:00 AM,,Q801,OSSS / DSF - QUEENS,QUEENS
"30,044",MOONSCAPE #5,SHOULBERG,HARRY,OIL ON LINEN,,,Q801,OSSS / DSF - QUEENS,QUEENS
"35,181",NIGHTWATCH,O'BEIL,HEDY,ACRYLIC ON CANVAS,01/01/1974 12:00:00 AM,"48 1/2"" X 22 1/2""",Q801,OSSS / DSF - QUEENS,QUEENS
"35,184",THE QUARRY,LEISER,JO ANN,PASTEL,,"20"" X 16""",Q801,OSSS / DSF - QUEENS,QUEENS
"30,137",LOVE YOU,TARK,SOONAE,ACRYLITE,01/01/2008 12:00:00 AM,,Q262,P.S. 262 - QUEENS,QUEENS
"30,137",LOVE YOU,TARK,SOONAE,ACRYLIC,01/01/2008 12:00:00 AM,,Q262,P.S. 262 - QUEENS,QUEENS
"20,160",FREEDOM OF ARTISTIC EXPRESSION,MASON,FRANK,OIL ON PAPER,01/01/1976 12:00:00 AM,,Q801,OSSS / DSF - QUEENS,QUEENS
"35,022","""TALL TREES""",FOY,HANS,OIL ON CANVAS BOARD,,"11 1/4"" X 9 1/8""",X135,I.S. 135 - BRONX,BRONX
"11,742",LEAF GATE,FAY,MING,"STEEL, PAINTED",01/01/1995 12:00:00 AM,,Q007,P.S. 7 - QUEENS,QUEENS
"11,742",LEAF GATE,FAY,MING,BRONZE,01/01/1995 12:00:00 AM,,Q007,P.S. 7 - QUEENS,QUEENS
"60,013",,RAKOWITZ,MICHAEL,,01/01/2008 12:00:00 AM,,K705,MIDWOOD HS ADDITION - BROOKLYN,BROOKLYN
"60,021","THOUGHT BUBBLES: SKY, EARTH, SUN AND UNIVERSE",CALDWELL,LUISA,STICKERS,01/01/2008 12:00:00 AM,,Q244,P.S. 244 ECC (@ FRANKLIN AVE) - Q,QUEENS
"60,021","THOUGHT BUBBLES: SKY, EARTH, SUN AND UNIVERSE",CALDWELL,LUISA,GLOBES,01/01/2008 12:00:00 AM,,Q244,P.S. 244 ECC (@ FRANKLIN AVE) - Q,QUEENS
"10,041",SPECTRUM,YOES,AMY,PLEXIGLASS,01/01/2009 12:00:00 AM,,X362,I.S./H.S. 362 - BRONX,BRONX
"10,041",SPECTRUM,YOES,AMY,PLYWOOD,01/01/2009 12:00:00 AM,,X362,I.S./H.S. 362 - BRONX,BRONX
"10,041",SPECTRUM,YOES,AMY,ALUMINUM,01/01/2009 12:00:00 AM,,X362,I.S./H.S. 362 - BRONX,BRONX
"10,041",SPECTRUM,YOES,AMY,MDF,01/01/2009 12:00:00 AM,,X362,I.S./H.S. 362 - BRONX,BRONX
"20,006",TURTLE MIGRATION,SAX,ALEXANDRA,"MOSAIC, CERAMIC",01/01/2008 12:00:00 AM,,Q245,P.S. 245 ECC (@ SENECA AVE) - Q,QUEENS
"20,006",TURTLE MIGRATION,SAX,ALEXANDRA,BRONZE,01/01/2008 12:00:00 AM,,Q245,P.S. 245 ECC (@ SENECA AVE) - Q,QUEENS
"71,449",UNTITLED,LEWIS,GOLDA,PAPER,,,X102,P.S. 102 - BRONX,BRONX
"71,449",UNTITLED,LEWIS,GOLDA,TREE BARK,,,X102,P.S. 102 - BRONX,BRONX
"71,450",UNITITLED,LEWIS,GOLDA,PAPER,,,X102,P.S. 102 - BRONX,BRONX
"71,450",UNITITLED,LEWIS,GOLDA,WATERCOLOR,,,X102,P.S. 102 - BRONX,BRONX
"71,451",QUESTION #85,LEWIS,GOLDA,ASSEMBLAGE,,,X102,P.S. 102 - BRONX,BRONX
"71,451",QUESTION #85,LEWIS,GOLDA,ALUMINUM,,,X102,P.S. 102 - BRONX,BRONX
"71,451",QUESTION #85,LEWIS,GOLDA,PAPER,,,X102,P.S. 102 - BRONX,BRONX
"71,448",DRAWING IN LEATHER,LEWIS,GOLDA,PASTEL,,,X102,P.S. 102 - BRONX,BRONX
"35,035","""DOMESTIC LANDSCAPE""",FOY,HANS,OIL ON CANVAS BOARD,,,Q801,OSSS / DSF - QUEENS,QUEENS
"30,075",VERTICAL RECTANGLES IN GRAYED GREENS,CONANT,HOWARD,ACRYLIC ON ILLUSTRATION BOARD,01/01/1972 12:00:00 AM,,Q801,OSSS / DSF - QUEENS,QUEENS
"30,131",FLORES AMARILLAS ANARAJADAS ROSA PURPURAS Y ROJAS,CONANT,HOWARD,SILVER LEAF,01/01/1975 12:00:00 AM,,Q801,OSSS / DSF - QUEENS,QUEENS
"30,131",FLORES AMARILLAS ANARAJADAS ROSA PURPURAS Y ROJAS,CONANT,HOWARD,GOLD LEAF,01/01/1975 12:00:00 AM,,Q801,OSSS / DSF - QUEENS,QUEENS
"30,131",FLORES AMARILLAS ANARAJADAS ROSA PURPURAS Y ROJAS,CONANT,HOWARD,ACRYLIC ON CANVAS,01/01/1975 12:00:00 AM,,Q801,OSSS / DSF - QUEENS,QUEENS
"30,131",FLORES AMARILLAS ANARAJADAS ROSA PURPURAS Y ROJAS,CONANT,HOWARD,OIL ON CANVAS,01/01/1975 12:00:00 AM,,Q801,OSSS / DSF - QUEENS,QUEENS
"30,132",LANDSCAPE IN BROWNS,CONANT,HOWARD,ACRYLIC ON CANVAS,01/01/1976 12:00:00 AM,,M891,MANHATTAN ACADEMY FOR ARTS AND LANGUAGE - M,MANHATTAN
"30,132",LANDSCAPE IN BROWNS,CONANT,HOWARD,SAND,01/01/1976 12:00:00 AM,,M891,MANHATTAN ACADEMY FOR ARTS AND LANGUAGE - M,MANHATTAN
"30,134",HOMAGE A RILKE,CONANT,HOWARD,ACRYLIC ON CANVAS,01/01/1976 12:00:00 AM,,Q801,OSSS / DSF - QUEENS,QUEENS
"30,134",HOMAGE A RILKE,CONANT,HOWARD,SAND,01/01/1976 12:00:00 AM,,Q801,OSSS / DSF - QUEENS,QUEENS
"30,135",ARIZONA LANDSCAPE 1,CONANT,HOWARD,ACRYLIC ON CANVAS,01/01/1976 12:00:00 AM,,Q801,OSSS / DSF - QUEENS,QUEENS
"30,135",ARIZONA LANDSCAPE 1,CONANT,HOWARD,SAND,01/01/1976 12:00:00 AM,,Q801,OSSS / DSF - QUEENS,QUEENS
"35,046","""LANDSCAPE""",FOY,HANS,OIL ON CANVAS,,"17"" X 20 1/8""",Q801,OSSS / DSF - QUEENS,QUEENS
"30,136",MAYAN MOTIF,CONANT,HOWARD,ACRYLIC ON CANVAS,01/01/1976 12:00:00 AM,,Q801,OSSS / DSF - QUEENS,QUEENS
"30,136",MAYAN MOTIF,CONANT,HOWARD,SAND,01/01/1976 12:00:00 AM,,Q801,OSSS / DSF - QUEENS,QUEENS
"30,087",ABSTRACT LANDSCAPE,CONANT,HOWARD,ACRYLIC ON ILLUSTRATION BOARD,01/01/1973 12:00:00 AM,,K119,P.S. 119 - BROOKLYN,BROOKLYN
"30,095",SOFT EDGED GEOMETRIC,CONANT,HOWARD,ACRYLIC ON ILLUSTRATION BOARD,,,K224,P.S. 224 - BROOKLYN,BROOKLYN
"31,330",UNTITLED,LEWIS,GOLDA,PAPER,01/01/1966 12:00:00 AM,"29"" X 41""",Q801,OSSS / DSF - QUEENS,QUEENS
"31,330",UNTITLED,LEWIS,GOLDA,PLASTIC,01/01/1966 12:00:00 AM,"29"" X 41""",Q801,OSSS / DSF - QUEENS,QUEENS
"31,330",UNTITLED,LEWIS,GOLDA,FABRIC,01/01/1966 12:00:00 AM,"29"" X 41""",Q801,OSSS / DSF - QUEENS,QUEENS
